collision_system: Pb+Pb
collision_energy: 5.02TeV
particle_type: Down
centrality: 30-40%
xB = 0.4
average_path-lengths: 5.200829, 4.722707, 5.573215
average_temperatures: 0.215532, 0.213914, 0.218500
number_of_angles:      50
number_of_grid_points: 40, 40
--------------------------------------------------------
    pT [GeV]       phi          R_AA   
 12.8367346939 5.7702722209 0.2980329633
 12.8367346939 5.8985004925 0.3092017209
 12.8367346939 6.0267287640 0.3175948397
 12.8367346939 6.1549570356 0.3229368294
 12.8367346939 6.2831853072 0.3248519222
 16.7551020408 0.0000000000 0.3723627033
 16.7551020408 0.1282282716 0.3703531304
 16.7551020408 0.2564565432 0.3647414260
 16.7551020408 0.3846848147 0.3559949822
 16.7551020408 0.5129130863 0.3442361917
 16.7551020408 0.6411413579 0.3319188181
 16.7551020408 0.7693696295 0.3182014237
 16.7551020408 0.8975979010 0.3057003466
 16.7551020408 1.0258261726 0.2950095725
 16.7551020408 1.1540544442 0.2866578512
 16.7551020408 1.2822827158 0.2803338862
 16.7551020408 1.4105109873 0.2766812549
 16.7551020408 1.5387392589 0.2751262687
 16.7551020408 1.6669675305 0.2756959951
 16.7551020408 1.7951958021 0.2781896334
 16.7551020408 1.9234240736 0.2829252939
 16.7551020408 2.0516523452 0.2900490837
 16.7551020408 2.1798806168 0.2999592054
 16.7551020408 2.3081088884 0.3117857722
 16.7551020408 2.4363371599 0.3249110210
 16.7551020408 2.5645654315 0.3380503198
 16.7551020408 2.6927937031 0.3508593104
 16.7551020408 2.8210219747 0.3610580621
 16.7551020408 2.9492502462 0.3681712501
 16.7551020408 3.0774785178 0.3719280574
 16.7551020408 3.2057067894 0.3719280574
 16.7551020408 3.3339350610 0.3681712501
 16.7551020408 3.4621633325 0.3610580621
 16.7551020408 3.5903916041 0.3508593104
 16.7551020408 3.7186198757 0.3380503198
 16.7551020408 3.8468481473 0.3249110210
 16.7551020408 3.9750764188 0.3117857722
 16.7551020408 4.1033046904 0.2999592054
 16.7551020408 4.2315329620 0.2900490837
 16.7551020408 4.3597612336 0.2829252939
 16.7551020408 4.4879895051 0.2781896334
 16.7551020408 4.6162177767 0.2756959951
 16.7551020408 4.7444460483 0.2751262687
 16.7551020408 4.8726743199 0.2766812549
 16.7551020408 5.0009025914 0.2803338862
 16.7551020408 5.1291308630 0.2866578512
 16.7551020408 5.2573591346 0.2950095725
 16.7551020408 5.3855874062 0.3057003466
 16.7551020408 5.5138156777 0.3182014237
 16.7551020408 5.6420439493 0.3319188181
 16.7551020408 5.7702722209 0.3442361917
 16.7551020408 5.8985004925 0.3559949822
 16.7551020408 6.0267287640 0.3647414260
 16.7551020408 6.1549570356 0.3703531304
 16.7551020408 6.2831853072 0.3723627033
 20.6734693878 0.0000000000 0.4136801272
 20.6734693878 0.1282282716 0.4116349302
 20.6734693878 0.2564565432 0.4058733478
 20.6734693878 0.3846848147 0.3969396807
 20.6734693878 0.5129130863 0.3848668917
 20.6734693878 0.6411413579 0.3721660525
 20.6734693878 0.7693696295 0.3581101458
 20.6734693878 0.8975979010 0.3451837152
 20.6734693878 1.0258261726 0.3341602069
 20.6734693878 1.1540544442 0.3256343803
 20.6734693878 1.2822827158 0.3191798323
 20.6734693878 1.4105109873 0.3154523447
 20.6734693878 1.5387392589 0.3138969375
 20.6734693878 1.6669675305 0.3144775954
 20.6734693878 1.7951958021 0.3170538612
 20.6734693878 1.9234240736 0.3218106322
 20.6734693878 2.0516523452 0.3291316422
 20.6734693878 2.1798806168 0.3392697611
 20.6734693878 2.3081088884 0.3514276690
 20.6734693878 2.4363371599 0.3649562072
 20.6734693878 2.5645654315 0.3784869196
 20.6734693878 2.6927937031 0.3916505108
 20.6734693878 2.8210219747 0.4020756091
 20.6734693878 2.9492502462 0.4093937126
 20.6734693878 3.0774785178 0.4132154551
 20.6734693878 3.2057067894 0.4132154551
 20.6734693878 3.3339350610 0.4093937126
 20.6734693878 3.4621633325 0.4020756091
 20.6734693878 3.5903916041 0.3916505108
 20.6734693878 3.7186198757 0.3784869196
 20.6734693878 3.8468481473 0.3649562072
 20.6734693878 3.9750764188 0.3514276690
 20.6734693878 4.1033046904 0.3392697611
 20.6734693878 4.2315329620 0.3291316422
 20.6734693878 4.3597612336 0.3218106322
 20.6734693878 4.4879895051 0.3170538612
 20.6734693878 4.6162177767 0.3144775954
 20.6734693878 4.7444460483 0.3138969375
 20.6734693878 4.8726743199 0.3154523447
 20.6734693878 5.0009025914 0.3191798323
 20.6734693878 5.1291308630 0.3256343803
 20.6734693878 5.2573591346 0.3341602069
 20.6734693878 5.3855874062 0.3451837152
 20.6734693878 5.5138156777 0.3581101458
 20.6734693878 5.6420439493 0.3721660525
 20.6734693878 5.7702722209 0.3848668917
 20.6734693878 5.8985004925 0.3969396807
 20.6734693878 6.0267287640 0.4058733478
 20.6734693878 6.1549570356 0.4116349302
 20.6734693878 6.2831853072 0.4136801272
 24.5918367347 0.0000000000 0.4494721998
 24.5918367347 0.1282282716 0.4474168655
 24.5918367347 0.2564565432 0.4416062845
 24.5918367347 0.3846848147 0.4326190798
 24.5918367347 0.5129130863 0.4204381656
 24.5918367347 0.6411413579 0.4075830109
 24.5918367347 0.7693696295 0.3934049752
 24.5918367347 0.8975979010 0.3802775935
 24.5918367347 1.0258261726 0.3691222458
 24.5918367347 1.1540544442 0.3605540879
 24.5918367347 1.2822827158 0.3540728307
 24.5918367347 1.4105109873 0.3503247653
 24.5918367347 1.5387392589 0.3487929153
 24.5918367347 1.6669675305 0.3493736235
 24.5918367347 1.7951958021 0.3519848358
 24.5918367347 1.9234240736 0.3567000943
 24.5918367347 2.0516523452 0.3640908825
 24.5918367347 2.1798806168 0.3743055166
 24.5918367347 2.3081088884 0.3865801156
 24.5918367347 2.4363371599 0.4002865453
 24.5918367347 2.5645654315 0.4139723478
 24.5918367347 2.6927937031 0.4272716816
 24.5918367347 2.8210219747 0.4377595935
 24.5918367347 2.9492502462 0.4451520166
 24.5918367347 3.0774785178 0.4489811942
 24.5918367347 3.2057067894 0.4489811942
 24.5918367347 3.3339350610 0.4451520166
 24.5918367347 3.4621633325 0.4377595935
 24.5918367347 3.5903916041 0.4272716816
 24.5918367347 3.7186198757 0.4139723478
 24.5918367347 3.8468481473 0.4002865453
 24.5918367347 3.9750764188 0.3865801156
 24.5918367347 4.1033046904 0.3743055166
 24.5918367347 4.2315329620 0.3640908825
 24.5918367347 4.3597612336 0.3567000943
 24.5918367347 4.4879895051 0.3519848358
 24.5918367347 4.6162177767 0.3493736235
 24.5918367347 4.7444460483 0.3487929153
 24.5918367347 4.8726743199 0.3503247653
 24.5918367347 5.0009025914 0.3540728307
 24.5918367347 5.1291308630 0.3605540879
 24.5918367347 5.2573591346 0.3691222458
 24.5918367347 5.3855874062 0.3802775935
 24.5918367347 5.5138156777 0.3934049752
 24.5918367347 5.6420439493 0.4075830109
 24.5918367347 5.7702722209 0.4204381656
 24.5918367347 5.8985004925 0.4326190798
 24.5918367347 6.0267287640 0.4416062845
 24.5918367347 6.1549570356 0.4474168655
 24.5918367347 6.2831853072 0.4494721998
 28.5102040816 0.0000000000 0.4809684851
 28.5102040816 0.1282282716 0.4789230710
 28.5102040816 0.2564565432 0.4731165726
 28.5102040816 0.3846848147 0.4641455965
 28.5102040816 0.5129130863 0.4519666343
 28.5102040816 0.6411413579 0.4390799376
 28.5102040816 0.7693696295 0.4249079824
 28.5102040816 0.8975979010 0.4117185761
 28.5102040816 1.0258261726 0.4005407329
 28.5102040816 1.1540544442 0.3919977278
 28.5102040816 1.2822827158 0.3855419082
 28.5102040816 1.4105109873 0.3818080420
 28.5102040816 1.5387392589 0.3803051528
 28.5102040816 1.6669675305 0.3808813349
 28.5102040816 1.7951958021 0.3835001669
 28.5102040816 1.9234240736 0.3881455463
 28.5102040816 2.0516523452 0.3955407624
 28.5102040816 2.1798806168 0.4057422135
 28.5102040816 2.3081088884 0.4180274592
 28.5102040816 2.4363371599 0.4317715124
 28.5102040816 2.5645654315 0.4454797106
 28.5102040816 2.6927937031 0.4587916580
 28.5102040816 2.8210219747 0.4692558026
 28.5102040816 2.9492502462 0.4766559334
 28.5102040816 3.0774785178 0.4804610714
 28.5102040816 3.2057067894 0.4804610714
 28.5102040816 3.3339350610 0.4766559334
 28.5102040816 3.4621633325 0.4692558026
 28.5102040816 3.5903916041 0.4587916580
 28.5102040816 3.7186198757 0.4454797106
 28.5102040816 3.8468481473 0.4317715124
 28.5102040816 3.9750764188 0.4180274592
 28.5102040816 4.1033046904 0.4057422135
 28.5102040816 4.2315329620 0.3955407624
 28.5102040816 4.3597612336 0.3881455463
 28.5102040816 4.4879895051 0.3835001669
 28.5102040816 4.6162177767 0.3808813349
 28.5102040816 4.7444460483 0.3803051528
 28.5102040816 4.8726743199 0.3818080420
 28.5102040816 5.0009025914 0.3855419082
 28.5102040816 5.1291308630 0.3919977278
 28.5102040816 5.2573591346 0.4005407329
 28.5102040816 5.3855874062 0.4117185761
 28.5102040816 5.5138156777 0.4249079824
 28.5102040816 5.6420439493 0.4390799376
 28.5102040816 5.7702722209 0.4519666343
 28.5102040816 5.8985004925 0.4641455965
 28.5102040816 6.0267287640 0.4731165726
 28.5102040816 6.1549570356 0.4789230710
 28.5102040816 6.2831853072 0.4809684851
 32.4285714286 0.0000000000 0.5092252364
 32.4285714286 0.1282282716 0.5072074519
 32.4285714286 0.2564565432 0.5014445431
 32.4285714286 0.3846848147 0.4925594229
 32.4285714286 0.5129130863 0.4804715657
 32.4285714286 0.6411413579 0.4676445371
 32.4285714286 0.7693696295 0.4535742424
 32.4285714286 0.8975979010 0.4404287546
 32.4285714286 1.0258261726 0.4293152312
 32.4285714286 1.1540544442 0.4208625482
 32.4285714286 1.2822827158 0.4144749201
 32.4285714286 1.4105109873 0.4107823402
 32.4285714286 1.5387392589 0.4093151913
 32.4285714286 1.6669675305 0.4098872885
 32.4285714286 1.7951958021 0.4124871575
 32.4285714286 1.9234240736 0.4170397183
 32.4285714286 2.0516523452 0.4243819950
 32.4285714286 2.1798806168 0.4344953850
 32.4285714286 2.3081088884 0.4466961925
 32.4285714286 2.4363371599 0.4603770200
 32.4285714286 2.5645654315 0.4740136769
 32.4285714286 2.6927937031 0.4872402181
 32.4285714286 2.8210219747 0.4976044104
 32.4285714286 2.9492502462 0.5049495795
 32.4285714286 3.0774785178 0.5087126635
 32.4285714286 3.2057067894 0.5087126635
 32.4285714286 3.3339350610 0.5049495795
 32.4285714286 3.4621633325 0.4976044104
 32.4285714286 3.5903916041 0.4872402181
 32.4285714286 3.7186198757 0.4740136769
 32.4285714286 3.8468481473 0.4603770200
 32.4285714286 3.9750764188 0.4466961925
 32.4285714286 4.1033046904 0.4344953850
 32.4285714286 4.2315329620 0.4243819950
 32.4285714286 4.3597612336 0.4170397183
 32.4285714286 4.4879895051 0.4124871575
 32.4285714286 4.6162177767 0.4098872885
 32.4285714286 4.7444460483 0.4093151913
 32.4285714286 4.8726743199 0.4107823402
 32.4285714286 5.0009025914 0.4144749201
 32.4285714286 5.1291308630 0.4208625482
 32.4285714286 5.2573591346 0.4293152312
 32.4285714286 5.3855874062 0.4404287546
 32.4285714286 5.5138156777 0.4535742424
 32.4285714286 5.6420439493 0.4676445371
 32.4285714286 5.7702722209 0.4804715657
 32.4285714286 5.8985004925 0.4925594229
 32.4285714286 6.0267287640 0.5014445431
 32.4285714286 6.1549570356 0.5072074519
 32.4285714286 6.2831853072 0.5092252364
 36.3469387755 0.0000000000 0.5346225163
 36.3469387755 0.1282282716 0.5326324778
 36.3469387755 0.2564565432 0.5269264403
 36.3469387755 0.3846848147 0.5181415978
 36.3469387755 0.5129130863 0.5061749712
 36.3469387755 0.6411413579 0.4934550123
 36.3469387755 0.7693696295 0.4795207477
 36.3469387755 0.8975979010 0.4664631980
 36.3469387755 1.0258261726 0.4554412121
 36.3469387755 1.1540544442 0.4470953800
 36.3469387755 1.2822827158 0.4407901415
 36.3469387755 1.4105109873 0.4371404136
 36.3469387755 1.5387392589 0.4357144119
 36.3469387755 1.6669675305 0.4362748379
 36.3469387755 1.7951958021 0.4388532220
 36.3469387755 1.9234240736 0.4433107881
 36.3469387755 2.0516523452 0.4505840260
 36.3469387755 2.1798806168 0.4605852962
 36.3469387755 2.3081088884 0.4726722403
 36.3469387755 2.4363371599 0.4862466401
 36.3469387755 2.5645654315 0.4997653060
 36.3469387755 2.6927937031 0.5128734250
 36.3469387755 2.8210219747 0.5231141611
 36.3469387755 2.9492502462 0.5303909275
 36.3469387755 3.0774785178 0.5341040760
 36.3469387755 3.2057067894 0.5341040760
 36.3469387755 3.3339350610 0.5303909275
 36.3469387755 3.4621633325 0.5231141611
 36.3469387755 3.5903916041 0.5128734250
 36.3469387755 3.7186198757 0.4997653060
 36.3469387755 3.8468481473 0.4862466401
 36.3469387755 3.9750764188 0.4726722403
 36.3469387755 4.1033046904 0.4605852962
 36.3469387755 4.2315329620 0.4505840260
 36.3469387755 4.3597612336 0.4433107881
 36.3469387755 4.4879895051 0.4388532220
 36.3469387755 4.6162177767 0.4362748379
 36.3469387755 4.7444460483 0.4357144119
 36.3469387755 4.8726743199 0.4371404136
 36.3469387755 5.0009025914 0.4407901415
 36.3469387755 5.1291308630 0.4470953800
 36.3469387755 5.2573591346 0.4554412121
 36.3469387755 5.3855874062 0.4664631980
 36.3469387755 5.5138156777 0.4795207477
 36.3469387755 5.6420439493 0.4934550123
 36.3469387755 5.7702722209 0.5061749712
 36.3469387755 5.8985004925 0.5181415978
 36.3469387755 6.0267287640 0.5269264403
 36.3469387755 6.1549570356 0.5326324778
 36.3469387755 6.2831853072 0.5346225163
 40.2653061224 0.0000000000 0.5576704982
 40.2653061224 0.1282282716 0.5557154039
 40.2653061224 0.2564565432 0.5500895344
 40.2653061224 0.3846848147 0.5414313504
 40.2653061224 0.5129130863 0.5296297575
 40.2653061224 0.6411413579 0.5170603907
 40.2653061224 0.7693696295 0.5033124972
 40.2653061224 0.8975979010 0.4903915246
 40.2653061224 1.0258261726 0.4795080857
 40.2653061224 1.1540544442 0.4712929524
 40.2653061224 1.2822827158 0.4650911921
 40.2653061224 1.4105109873 0.4614999922
 40.2653061224 1.5387392589 0.4601110285
 40.2653061224 1.6669675305 0.4606629596
 40.2653061224 1.7951958021 0.4632083952
 40.2653061224 1.9234240736 0.4675593477
 40.2653061224 2.0516523452 0.4747348917
 40.2653061224 2.1798806168 0.4845956481
 40.2653061224 2.3081088884 0.4965228221
 40.2653061224 2.4363371599 0.5099403327
 40.2653061224 2.5645654315 0.5232944492
 40.2653061224 2.6927937031 0.5362337685
 40.2653061224 2.8210219747 0.5463195696
 40.2653061224 2.9492502462 0.5534998300
 40.2653061224 3.0774785178 0.5571493516
 40.2653061224 3.2057067894 0.5571493516
 40.2653061224 3.3339350610 0.5534998300
 40.2653061224 3.4621633325 0.5463195696
 40.2653061224 3.5903916041 0.5362337685
 40.2653061224 3.7186198757 0.5232944492
 40.2653061224 3.8468481473 0.5099403327
 40.2653061224 3.9750764188 0.4965228221
 40.2653061224 4.1033046904 0.4845956481
 40.2653061224 4.2315329620 0.4747348917
 40.2653061224 4.3597612336 0.4675593477
 40.2653061224 4.4879895051 0.4632083952
 40.2653061224 4.6162177767 0.4606629596
 40.2653061224 4.7444460483 0.4601110285
 40.2653061224 4.8726743199 0.4614999922
 40.2653061224 5.0009025914 0.4650911921
 40.2653061224 5.1291308630 0.4712929524
 40.2653061224 5.2573591346 0.4795080857
 40.2653061224 5.3855874062 0.4903915246
 40.2653061224 5.5138156777 0.5033124972
 40.2653061224 5.6420439493 0.5170603907
 40.2653061224 5.7702722209 0.5296297575
 40.2653061224 5.8985004925 0.5414313504
 40.2653061224 6.0267287640 0.5500895344
 40.2653061224 6.1549570356 0.5557154039
 40.2653061224 6.2831853072 0.5576704982
 44.1836734694 0.0000000000 0.5780031802
 44.1836734694 0.1282282716 0.5760862565
 44.1836734694 0.2564565432 0.5705469642
 44.1836734694 0.3846848147 0.5620290339
 44.1836734694 0.5129130863 0.5504096010
 44.1836734694 0.6411413579 0.5380127540
 44.1836734694 0.7693696295 0.5244721847
 44.1836734694 0.8975979010 0.5117165969
 44.1836734694 1.0258261726 0.5009896715
 44.1836734694 1.1540544442 0.4929161529
 44.1836734694 1.2822827158 0.4868210128
 44.1836734694 1.4105109873 0.4832909433
 44.1836734694 1.5387392589 0.4819419215
 44.1836734694 1.6669675305 0.4824828227
 44.1836734694 1.7951958021 0.4849891469
 44.1836734694 1.9234240736 0.4892382459
 44.1836734694 2.0516523452 0.4963063671
 44.1836734694 2.1798806168 0.5060086496
 44.1836734694 2.3081088884 0.5177607481
 44.1836734694 2.4363371599 0.5309951274
 44.1836734694 2.5645654315 0.5441594199
 44.1836734694 2.6927937031 0.5569108434
 44.1836734694 2.8210219747 0.5668278640
 44.1836734694 2.9492502462 0.5739005832
 44.1836734694 3.0774785178 0.5774845366
 44.1836734694 3.2057067894 0.5774845366
 44.1836734694 3.3339350610 0.5739005832
 44.1836734694 3.4621633325 0.5668278640
 44.1836734694 3.5903916041 0.5569108434
 44.1836734694 3.7186198757 0.5441594199
 44.1836734694 3.8468481473 0.5309951274
 44.1836734694 3.9750764188 0.5177607481
 44.1836734694 4.1033046904 0.5060086496
 44.1836734694 4.2315329620 0.4963063671
 44.1836734694 4.3597612336 0.4892382459
 44.1836734694 4.4879895051 0.4849891469
 44.1836734694 4.6162177767 0.4824828227
 44.1836734694 4.7444460483 0.4819419215
 44.1836734694 4.8726743199 0.4832909433
 44.1836734694 5.0009025914 0.4868210128
 44.1836734694 5.1291308630 0.4929161529
 44.1836734694 5.2573591346 0.5009896715
 44.1836734694 5.3855874062 0.5117165969
 44.1836734694 5.5138156777 0.5244721847
 44.1836734694 5.6420439493 0.5380127540
 44.1836734694 5.7702722209 0.5504096010
 44.1836734694 5.8985004925 0.5620290339
 44.1836734694 6.0267287640 0.5705469642
 44.1836734694 6.1549570356 0.5760862565
 44.1836734694 6.2831853072 0.5780031802
 48.4395075030 0.0000000000 0.5968232048
 48.4395075030 0.1282282716 0.5949556846
 48.4395075030 0.2564565432 0.5895350096
 48.4395075030 0.3846848147 0.5812024956
 48.4395075030 0.5129130863 0.5698313121
 48.4395075030 0.6411413579 0.5576803830
 48.4395075030 0.7693696295 0.5444195723
 48.4395075030 0.8975979010 0.5319047129
 48.4395075030 1.0258261726 0.5213965120
 48.4395075030 1.1540544442 0.5135093098
 48.4395075030 1.2822827158 0.5075578163
 48.4395075030 1.4105109873 0.5041097259
 48.4395075030 1.5387392589 0.5028043890
 48.4395075030 1.6669675305 0.5033326767
 48.4395075030 1.7951958021 0.5057855553
 48.4395075030 1.9234240736 0.5099089402
 48.4395075030 2.0516523452 0.5168284618
 48.4395075030 2.1798806168 0.5263201024
 48.4395075030 2.3081088884 0.5378263847
 48.4395075030 2.4363371599 0.5508027702
 48.4395075030 2.5645654315 0.5637044688
 48.4395075030 2.6927937031 0.5761939854
 48.4395075030 2.8210219747 0.5858872822
 48.4395075030 2.9492502462 0.5928101768
 48.4395075030 3.0774785178 0.5963098911
 48.4395075030 3.2057067894 0.5963098911
 48.4395075030 3.3339350610 0.5928101768
 48.4395075030 3.4621633325 0.5858872822
 48.4395075030 3.5903916041 0.5761939854
 48.4395075030 3.7186198757 0.5637044688
 48.4395075030 3.8468481473 0.5508027702
 48.4395075030 3.9750764188 0.5378263847
 48.4395075030 4.1033046904 0.5263201024
 48.4395075030 4.2315329620 0.5168284618
 48.4395075030 4.3597612336 0.5099089402
 48.4395075030 4.4879895051 0.5057855553
 48.4395075030 4.6162177767 0.5033326767
 48.4395075030 4.7444460483 0.5028043890
 48.4395075030 4.8726743199 0.5041097259
 48.4395075030 5.0009025914 0.5075578163
 48.4395075030 5.1291308630 0.5135093098
 48.4395075030 5.2573591346 0.5213965120
 48.4395075030 5.3855874062 0.5319047129
 48.4395075030 5.5138156777 0.5444195723
 48.4395075030 5.6420439493 0.5576803830
 48.4395075030 5.7702722209 0.5698313121
 48.4395075030 5.8985004925 0.5812024956
 48.4395075030 6.0267287640 0.5895350096
 48.4395075030 6.1549570356 0.5949556846
 48.4395075030 6.2831853072 0.5968232048
 53.2260543089 0.0000000000 0.6172694369
 53.2260543089 0.1282282716 0.6154458328
 53.2260543089 0.2564565432 0.6101390896
 53.2260543089 0.3846848147 0.6019873253
 53.2260543089 0.5129130863 0.5908555012
 53.2260543089 0.6411413579 0.5789445831
 53.2260543089 0.7693696295 0.5659563338
 53.2260543089 0.8975979010 0.5536748960
 53.2260543089 1.0258261726 0.5433772398
 53.2260543089 1.1540544442 0.5356695672
 53.2260543089 1.2822827158 0.5298554720
 53.2260543089 1.4105109873 0.5264844078
 53.2260543089 1.5387392589 0.5252237547
 53.2260543089 1.6669675305 0.5257368701
