collision_system: Pb+Pb
collision_energy: 5.02TeV
particle_type: DownBar
centrality: 30-40%
xB = 0.4
average_path-lengths: 5.200829, 4.722707, 5.573215
average_temperatures: 0.215532, 0.213914, 0.218500
number_of_angles:      50
number_of_grid_points: 40, 40
--------------------------------------------------------
    pT [GeV]       phi          R_AA   
 12.8367346939 5.7702722209 0.2949120002
 12.8367346939 5.8985004925 0.3060434990
 12.8367346939 6.0267287640 0.3144135515
 12.8367346939 6.1549570356 0.3197379750
 12.8367346939 6.2831853072 0.3216471152
 16.7551020408 0.0000000000 0.3682300207
 16.7551020408 0.1282282716 0.3662241054
 16.7551020408 0.2564565432 0.3606253742
 16.7551020408 0.3846848147 0.3518950557
 16.7551020408 0.5129130863 0.3401635665
 16.7551020408 0.6411413579 0.3278776108
 16.7551020408 0.7693696295 0.3141879427
 16.7551020408 0.8975979010 0.3017217459
 16.7551020408 1.0258261726 0.2910554325
 16.7551020408 1.1540544442 0.2827138435
 16.7551020408 1.2822827158 0.2763970180
 16.7551020408 1.4105109873 0.2727478154
 16.7551020408 1.5387392589 0.2711908571
 16.7551020408 1.6669675305 0.2717600297
 16.7551020408 1.7951958021 0.2742487059
 16.7551020408 1.9234240736 0.2789875977
 16.7551020408 2.0516523452 0.2860989963
 16.7551020408 2.1798806168 0.2959931879
 16.7551020408 2.3081088884 0.3077949501
 16.7551020408 2.4363371599 0.3208872407
 16.7551020408 2.5645654315 0.3339944528
 16.7551020408 2.6927937031 0.3467724491
 16.7551020408 2.8210219747 0.3569517698
 16.7551020408 2.9492502462 0.3640471865
 16.7551020408 3.0774785178 0.3677988030
 16.7551020408 3.2057067894 0.3677988030
 16.7551020408 3.3339350610 0.3640471865
 16.7551020408 3.4621633325 0.3569517698
 16.7551020408 3.5903916041 0.3467724491
 16.7551020408 3.7186198757 0.3339944528
 16.7551020408 3.8468481473 0.3208872407
 16.7551020408 3.9750764188 0.3077949501
 16.7551020408 4.1033046904 0.2959931879
 16.7551020408 4.2315329620 0.2860989963
 16.7551020408 4.3597612336 0.2789875977
 16.7551020408 4.4879895051 0.2742487059
 16.7551020408 4.6162177767 0.2717600297
 16.7551020408 4.7444460483 0.2711908571
 16.7551020408 4.8726743199 0.2727478154
 16.7551020408 5.0009025914 0.2763970180
 16.7551020408 5.1291308630 0.2827138435
 16.7551020408 5.2573591346 0.2910554325
 16.7551020408 5.3855874062 0.3017217459
 16.7551020408 5.5138156777 0.3141879427
 16.7551020408 5.6420439493 0.3278776108
 16.7551020408 5.7702722209 0.3401635665
 16.7551020408 5.8985004925 0.3518950557
 16.7551020408 6.0267287640 0.3606253742
 16.7551020408 6.1549570356 0.3662241054
 16.7551020408 6.2831853072 0.3682300207
 20.6734693878 0.0000000000 0.4087262487
 20.6734693878 0.1282282716 0.4066820247
 20.6734693878 0.2564565432 0.4009265107
 20.6734693878 0.3846848147 0.3919985775
 20.6734693878 0.5129130863 0.3799387273
 20.6734693878 0.6411413579 0.3672548997
 20.6734693878 0.7693696295 0.3532109052
 20.6734693878 0.8975979010 0.3403052176
 20.6734693878 1.0258261726 0.3292929956
 20.6734693878 1.1540544442 0.3207664369
 20.6734693878 1.2822827158 0.3143106029
 20.6734693878 1.4105109873 0.3105817657
 20.6734693878 1.5387392589 0.3090216884
 20.6734693878 1.6669675305 0.3096025838
 20.6734693878 1.7951958021 0.3121772484
 20.6734693878 1.9234240736 0.3169445194
 20.6734693878 2.0516523452 0.3242620192
 20.6734693878 2.1798806168 0.3343963502
 20.6734693878 2.3081088884 0.3465439431
 20.6734693878 2.4363371599 0.3600544672
 20.6734693878 2.5645654315 0.3735684961
 20.6734693878 2.6927937031 0.3867160380
 20.6734693878 2.8210219747 0.3971344007
 20.6734693878 2.9492502462 0.4044435518
 20.6734693878 3.0774785178 0.4082647663
 20.6734693878 3.2057067894 0.4082647663
 20.6734693878 3.3339350610 0.4044435518
 20.6734693878 3.4621633325 0.3971344007
 20.6734693878 3.5903916041 0.3867160380
 20.6734693878 3.7186198757 0.3735684961
 20.6734693878 3.8468481473 0.3600544672
 20.6734693878 3.9750764188 0.3465439431
 20.6734693878 4.1033046904 0.3343963502
 20.6734693878 4.2315329620 0.3242620192
 20.6734693878 4.3597612336 0.3169445194
 20.6734693878 4.4879895051 0.3121772484
 20.6734693878 4.6162177767 0.3096025838
 20.6734693878 4.7444460483 0.3090216884
 20.6734693878 4.8726743199 0.3105817657
 20.6734693878 5.0009025914 0.3143106029
 20.6734693878 5.1291308630 0.3207664369
 20.6734693878 5.2573591346 0.3292929956
 20.6734693878 5.3855874062 0.3403052176
 20.6734693878 5.5138156777 0.3532109052
 20.6734693878 5.6420439493 0.3672548997
 20.6734693878 5.7702722209 0.3799387273
 20.6734693878 5.8985004925 0.3919985775
 20.6734693878 6.0267287640 0.4009265107
 20.6734693878 6.1549570356 0.4066820247
 20.6734693878 6.2831853072 0.4087262487
 24.5918367347 0.0000000000 0.4437969586
 24.5918367347 0.1282282716 0.4417393642
 24.5918367347 0.2564565432 0.4359270831
 24.5918367347 0.3846848147 0.4269336667
 24.5918367347 0.5129130863 0.4147491941
 24.5918367347 0.6411413579 0.4018942643
 24.5918367347 0.7693696295 0.3877095906
 24.5918367347 0.8975979010 0.3745857868
 24.5918367347 1.0258261726 0.3634265398
 24.5918367347 1.1540544442 0.3548453654
 24.5918367347 1.2822827158 0.3483534634
 24.5918367347 1.4105109873 0.3445985835
 24.5918367347 1.5387392589 0.3430593789
 24.5918367347 1.6669675305 0.3436411656
 24.5918367347 1.7951958021 0.3462547112
 24.5918367347 1.9234240736 0.3509880671
 24.5918367347 2.0516523452 0.3583854984
 24.5918367347 2.1798806168 0.3686104451
 24.5918367347 2.3081088884 0.3808912430
 24.5918367347 2.4363371599 0.3945975834
 24.5918367347 2.5645654315 0.4082846405
 24.5918367347 2.6927937031 0.4215854074
 24.5918367347 2.8210219747 0.4320811455
 24.5918367347 2.9492502462 0.4394746517
 24.5918367347 3.0774785178 0.4433084874
 24.5918367347 3.2057067894 0.4433084874
 24.5918367347 3.3339350610 0.4394746517
 24.5918367347 3.4621633325 0.4320811455
 24.5918367347 3.5903916041 0.4215854074
 24.5918367347 3.7186198757 0.4082846405
 24.5918367347 3.8468481473 0.3945975834
 24.5918367347 3.9750764188 0.3808912430
 24.5918367347 4.1033046904 0.3686104451
 24.5918367347 4.2315329620 0.3583854984
 24.5918367347 4.3597612336 0.3509880671
 24.5918367347 4.4879895051 0.3462547112
 24.5918367347 4.6162177767 0.3436411656
 24.5918367347 4.7444460483 0.3430593789
 24.5918367347 4.8726743199 0.3445985835
 24.5918367347 5.0009025914 0.3483534634
 24.5918367347 5.1291308630 0.3548453654
 24.5918367347 5.2573591346 0.3634265398
 24.5918367347 5.3855874062 0.3745857868
 24.5918367347 5.5138156777 0.3877095906
 24.5918367347 5.6420439493 0.4018942643
 24.5918367347 5.7702722209 0.4147491941
 24.5918367347 5.8985004925 0.4269336667
 24.5918367347 6.0267287640 0.4359270831
 24.5918367347 6.1549570356 0.4417393642
 24.5918367347 6.2831853072 0.4437969586
 28.5102040816 0.0000000000 0.4746666658
 28.5102040816 0.1282282716 0.4726157461
 28.5102040816 0.2564565432 0.4667992269
 28.5102040816 0.3846848147 0.4578091789
 28.5102040816 0.5129130863 0.4456089931
 28.5102040816 0.6411413579 0.4327042882
 28.5102040816 0.7693696295 0.4185058950
 28.5102040816 0.8975979010 0.4053014099
 28.5102040816 1.0258261726 0.3941033896
 28.5102040816 1.1540544442 0.3855343793
 28.5102040816 1.2822827158 0.3790581511
 28.5102040816 1.4105109873 0.3753119474
 28.5102040816 1.5387392589 0.3737990009
 28.5102040816 1.6669675305 0.3743771736
 28.5102040816 1.7951958021 0.3770024469
 28.5102040816 1.9234240736 0.3816734291
 28.5102040816 2.0516523452 0.3890861304
 28.5102040816 2.1798806168 0.3993128437
 28.5102040816 2.3081088884 0.4116220451
 28.5102040816 2.4363371599 0.4253853577
 28.5102040816 2.5645654315 0.4391141154
 28.5102040816 2.6927937031 0.4524463460
 28.5102040816 2.8210219747 0.4629337857
 28.5102040816 2.9492502462 0.4703458066
 28.5102040816 3.0774785178 0.4741610343
 28.5102040816 3.2057067894 0.4741610343
 28.5102040816 3.3339350610 0.4703458066
 28.5102040816 3.4621633325 0.4629337857
 28.5102040816 3.5903916041 0.4524463460
 28.5102040816 3.7186198757 0.4391141154
 28.5102040816 3.8468481473 0.4253853577
 28.5102040816 3.9750764188 0.4116220451
 28.5102040816 4.1033046904 0.3993128437
 28.5102040816 4.2315329620 0.3890861304
 28.5102040816 4.3597612336 0.3816734291
 28.5102040816 4.4879895051 0.3770024469
 28.5102040816 4.6162177767 0.3743771736
 28.5102040816 4.7444460483 0.3737990009
 28.5102040816 4.8726743199 0.3753119474
 28.5102040816 5.0009025914 0.3790581511
 28.5102040816 5.1291308630 0.3855343793
 28.5102040816 5.2573591346 0.3941033896
 28.5102040816 5.3855874062 0.4053014099
 28.5102040816 5.5138156777 0.4185058950
 28.5102040816 5.6420439493 0.4327042882
 28.5102040816 5.7702722209 0.4456089931
 28.5102040816 5.8985004925 0.4578091789
 28.5102040816 6.0267287640 0.4667992269
 28.5102040816 6.1549570356 0.4726157461
 28.5102040816 6.2831853072 0.4746666658
 32.4285714286 0.0000000000 0.5023887382
 32.4285714286 0.1282282716 0.5003622672
 32.4285714286 0.2564565432 0.4945808048
 32.4285714286 0.3846848147 0.4856638750
 32.4285714286 0.5129130863 0.4735367377
 32.4285714286 0.6411413579 0.4606726507
 32.4285714286 0.7693696295 0.4465555911
 32.4285714286 0.8975979010 0.4333757788
 32.4285714286 1.0258261726 0.4222254190
 32.4285714286 1.1540544442 0.4137338903
 32.4285714286 1.2822827158 0.4073159475
 32.4285714286 1.4105109873 0.4036054756
 32.4285714286 1.5387392589 0.4021256063
 32.4285714286 1.6669675305 0.4027007448
 32.4285714286 1.7951958021 0.4053111172
 32.4285714286 1.9234240736 0.4098967096
 32.4285714286 2.0516523452 0.4172674627
 32.4285714286 2.1798806168 0.4274211121
 32.4285714286 2.3081088884 0.4396639762
 32.4285714286 2.4363371599 0.4533840196
 32.4285714286 2.5645654315 0.4670613971
 32.4285714286 2.6927937031 0.4803275306
 32.4285714286 2.8210219747 0.4907306010
 32.4285714286 2.9492502462 0.4980985009
 32.4285714286 3.0774785178 0.5018772777
 32.4285714286 3.2057067894 0.5018772777
 32.4285714286 3.3339350610 0.4980985009
 32.4285714286 3.4621633325 0.4907306010
 32.4285714286 3.5903916041 0.4803275306
 32.4285714286 3.7186198757 0.4670613971
 32.4285714286 3.8468481473 0.4533840196
 32.4285714286 3.9750764188 0.4396639762
 32.4285714286 4.1033046904 0.4274211121
 32.4285714286 4.2315329620 0.4172674627
 32.4285714286 4.3597612336 0.4098967096
 32.4285714286 4.4879895051 0.4053111172
 32.4285714286 4.6162177767 0.4027007448
 32.4285714286 4.7444460483 0.4021256063
 32.4285714286 4.8726743199 0.4036054756
 32.4285714286 5.0009025914 0.4073159475
 32.4285714286 5.1291308630 0.4137338903
 32.4285714286 5.2573591346 0.4222254190
 32.4285714286 5.3855874062 0.4333757788
 32.4285714286 5.5138156777 0.4465555911
 32.4285714286 5.6420439493 0.4606726507
 32.4285714286 5.7702722209 0.4735367377
 32.4285714286 5.8985004925 0.4856638750
 32.4285714286 6.0267287640 0.4945808048
 32.4285714286 6.1549570356 0.5003622672
 32.4285714286 6.2831853072 0.5023887382
 36.3469387755 0.0000000000 0.5273105137
 36.3469387755 0.1282282716 0.5253087758
 36.3469387755 0.2564565432 0.5195760149
 36.3469387755 0.3846848147 0.5107470579
 36.3469387755 0.5129130863 0.4987240274
 36.3469387755 0.6411413579 0.4859492117
 36.3469387755 0.7693696295 0.4719486928
 36.3469387755 0.8975979010 0.4588383095
 36.3469387755 1.0258261726 0.4477635107
 36.3469387755 1.1540544442 0.4393667364
 36.3469387755 1.2822827158 0.4330220031
 36.3469387755 1.4105109873 0.4293489740
 36.3469387755 1.5387392589 0.4279081452
 36.3469387755 1.6669675305 0.4284723678
 36.3469387755 1.7951958021 0.4310651887
 36.3469387755 1.9234240736 0.4355625079
 36.3469387755 2.0516523452 0.4428746976
 36.3469387755 2.1798806168 0.4529304875
 36.3469387755 2.3081088884 0.4650766415
 36.3469387755 2.4363371599 0.4787094281
 36.3469387755 2.5645654315 0.4922877682
 36.3469387755 2.6927937031 0.5054540369
 36.3469387755 2.8210219747 0.5157482796
 36.3469387755 2.9492502462 0.5230582158
 36.3469387755 3.0774785178 0.5267923903
 36.3469387755 3.2057067894 0.5267923903
 36.3469387755 3.3339350610 0.5230582158
 36.3469387755 3.4621633325 0.5157482796
 36.3469387755 3.5903916041 0.5054540369
 36.3469387755 3.7186198757 0.4922877682
 36.3469387755 3.8468481473 0.4787094281
 36.3469387755 3.9750764188 0.4650766415
 36.3469387755 4.1033046904 0.4529304875
 36.3469387755 4.2315329620 0.4428746976
 36.3469387755 4.3597612336 0.4355625079
 36.3469387755 4.4879895051 0.4310651887
 36.3469387755 4.6162177767 0.4284723678
 36.3469387755 4.7444460483 0.4279081452
 36.3469387755 4.8726743199 0.4293489740
 36.3469387755 5.0009025914 0.4330220031
 36.3469387755 5.1291308630 0.4393667364
 36.3469387755 5.2573591346 0.4477635107
 36.3469387755 5.3855874062 0.4588383095
 36.3469387755 5.5138156777 0.4719486928
 36.3469387755 5.6420439493 0.4859492117
 36.3469387755 5.7702722209 0.4987240274
 36.3469387755 5.8985004925 0.5107470579
 36.3469387755 6.0267287640 0.5195760149
 36.3469387755 6.1549570356 0.5253087758
 36.3469387755 6.2831853072 0.5273105137
 40.2653061224 0.0000000000 0.5499392939
 40.2653061224 0.1282282716 0.5479696244
 40.2653061224 0.2564565432 0.5423093794
 40.2653061224 0.3846848147 0.5335952661
 40.2653061224 0.5129130863 0.5217209533
 40.2653061224 0.6411413579 0.5090794330
 40.2653061224 0.7693696295 0.4952467806
 40.2653061224 0.8975979010 0.4822551110
 40.2653061224 1.0258261726 0.4713037480
 40.2653061224 1.1540544442 0.4630260260
 40.2653061224 1.2822827158 0.4567760647
 40.2653061224 1.4105109873 0.4531565616
 40.2653061224 1.5387392589 0.4517504782
 40.2653061224 1.6669675305 0.4523071213
 40.2653061224 1.7951958021 0.4548707624
 40.2653061224 1.9234240736 0.4592676946
 40.2653061224 2.0516523452 0.4664921664
 40.2653061224 2.1798806168 0.4764212165
 40.2653061224 2.3081088884 0.4884240077
 40.2653061224 2.4363371599 0.5019182445
 40.2653061224 2.5645654315 0.5153503661
 40.2653061224 2.6927937031 0.5283654320
 40.2653061224 2.8210219747 0.5385188226
 40.2653061224 2.9492502462 0.5457422055
 40.2653061224 3.0774785178 0.5494176520
 40.2653061224 3.2057067894 0.5494176520
 40.2653061224 3.3339350610 0.5457422055
 40.2653061224 3.4621633325 0.5385188226
 40.2653061224 3.5903916041 0.5283654320
 40.2653061224 3.7186198757 0.5153503661
 40.2653061224 3.8468481473 0.5019182445
 40.2653061224 3.9750764188 0.4884240077
 40.2653061224 4.1033046904 0.4764212165
 40.2653061224 4.2315329620 0.4664921664
 40.2653061224 4.3597612336 0.4592676946
 40.2653061224 4.4879895051 0.4548707624
 40.2653061224 4.6162177767 0.4523071213
 40.2653061224 4.7444460483 0.4517504782
 40.2653061224 4.8726743199 0.4531565616
 40.2653061224 5.0009025914 0.4567760647
 40.2653061224 5.1291308630 0.4630260260
 40.2653061224 5.2573591346 0.4713037480
 40.2653061224 5.3855874062 0.4822551110
 40.2653061224 5.5138156777 0.4952467806
 40.2653061224 5.6420439493 0.5090794330
 40.2653061224 5.7702722209 0.5217209533
 40.2653061224 5.8985004925 0.5335952661
 40.2653061224 6.0267287640 0.5423093794
 40.2653061224 6.1549570356 0.5479696244
 40.2653061224 6.2831853072 0.5499392939
 44.1836734694 0.0000000000 0.5699358269
 44.1836734694 0.1282282716 0.5680017275
 44.1836734694 0.2564565432 0.5624205102
 44.1836734694 0.3846848147 0.5538352841
 44.1836734694 0.5129130863 0.5421272500
 44.1836734694 0.6411413579 0.5296412316
 44.1836734694 0.7693696295 0.5159978243
 44.1836734694 0.8975979010 0.5031539298
 44.1836734694 1.0258261726 0.4923443046
 44.1836734694 1.1540544442 0.4841970597
 44.1836734694 1.2822827158 0.4780451968
 44.1836734694 1.4105109873 0.4744819865
 44.1836734694 1.5387392589 0.4731139747
 44.1836734694 1.6669675305 0.4736604001
 44.1836734694 1.7951958021 0.4761884334
 44.1836734694 1.9234240736 0.4804894547
 44.1836734694 2.0516523452 0.4876162366
 44.1836734694 2.1798806168 0.4974000145
 44.1836734694 2.3081088884 0.5092437854
 44.1836734694 2.4363371599 0.5225729830
 44.1836734694 2.5645654315 0.5358331465
 44.1836734694 2.6927937031 0.5486776755
 44.1836734694 2.8210219747 0.5586757785
 44.1836734694 2.9492502462 0.5658012911
 44.1836734694 3.0774785178 0.5694160074
 44.1836734694 3.2057067894 0.5694160074
 44.1836734694 3.3339350610 0.5658012911
 44.1836734694 3.4621633325 0.5586757785
 44.1836734694 3.5903916041 0.5486776755
 44.1836734694 3.7186198757 0.5358331465
 44.1836734694 3.8468481473 0.5225729830
 44.1836734694 3.9750764188 0.5092437854
 44.1836734694 4.1033046904 0.4974000145
 44.1836734694 4.2315329620 0.4876162366
 44.1836734694 4.3597612336 0.4804894547
 44.1836734694 4.4879895051 0.4761884334
 44.1836734694 4.6162177767 0.4736604001
 44.1836734694 4.7444460483 0.4731139747
 44.1836734694 4.8726743199 0.4744819865
 44.1836734694 5.0009025914 0.4780451968
 44.1836734694 5.1291308630 0.4841970597
 44.1836734694 5.2573591346 0.4923443046
 44.1836734694 5.3855874062 0.5031539298
 44.1836734694 5.5138156777 0.5159978243
 44.1836734694 5.6420439493 0.5296412316
 44.1836734694 5.7702722209 0.5421272500
 44.1836734694 5.8985004925 0.5538352841
 44.1836734694 6.0267287640 0.5624205102
 44.1836734694 6.1549570356 0.5680017275
 44.1836734694 6.2831853072 0.5699358269
 48.4395075030 0.0000000000 0.5884050961
 48.4395075030 0.1282282716 0.5865179897
 48.4395075030 0.2564565432 0.5810485717
 48.4395075030 0.3846848147 0.5726383483
 48.4395075030 0.5129130863 0.5611640238
 48.4395075030 0.6411413579 0.5489084425
 48.4395075030 0.7693696295 0.5355282017
 48.4395075030 0.8975979010 0.5229089882
 48.4395075030 1.0258261726 0.5123045450
 48.4395075030 1.1540544442 0.5043334999
 48.4395075030 1.2822827158 0.4983176968
 48.4395075030 1.4105109873 0.4948320864
 48.4395075030 1.5387392589 0.4935059016
 48.4395075030 1.6669675305 0.4940404865
 48.4395075030 1.7951958021 0.4965183881
 48.4395075030 1.9234240736 0.5006989610
 48.4395075030 2.0516523452 0.5076860095
 48.4395075030 2.1798806168 0.5172711993
 48.4395075030 2.3081088884 0.5288837436
 48.4395075030 2.4363371599 0.5419714498
 48.4395075030 2.5645654315 0.5549854787
 48.4395075030 2.6927937031 0.5675838561
 48.4395075030 2.8210219747 0.5773706005
 48.4395075030 2.9492502462 0.5843550876
 48.4395075030 3.0774785178 0.5878899088
 48.4395075030 3.2057067894 0.5878899088
 48.4395075030 3.3339350610 0.5843550876
 48.4395075030 3.4621633325 0.5773706005
 48.4395075030 3.5903916041 0.5675838561
 48.4395075030 3.7186198757 0.5549854787
 48.4395075030 3.8468481473 0.5419714498
 48.4395075030 3.9750764188 0.5288837436
 48.4395075030 4.1033046904 0.5172711993
 48.4395075030 4.2315329620 0.5076860095
 48.4395075030 4.3597612336 0.5006989610
 48.4395075030 4.4879895051 0.4965183881
 48.4395075030 4.6162177767 0.4940404865
 48.4395075030 4.7444460483 0.4935059016
 48.4395075030 4.8726743199 0.4948320864
 48.4395075030 5.0009025914 0.4983176968
 48.4395075030 5.1291308630 0.5043334999
 48.4395075030 5.2573591346 0.5123045450
 48.4395075030 5.3855874062 0.5229089882
 48.4395075030 5.5138156777 0.5355282017
 48.4395075030 5.6420439493 0.5489084425
 48.4395075030 5.7702722209 0.5611640238
 48.4395075030 5.8985004925 0.5726383483
 48.4395075030 6.0267287640 0.5810485717
 48.4395075030 6.1549570356 0.5865179897
 48.4395075030 6.2831853072 0.5884050961
 53.2260543089 0.0000000000 0.6085588466
 53.2260543089 0.1282282716 0.6067129350
 53.2260543089 0.2564565432 0.6013498556
 53.2260543089 0.3846848147 0.5931089405
 53.2260543089 0.5129130863 0.5818580049
 53.2260543089 0.6411413579 0.5698254279
 53.2260543089 0.7693696295 0.5566993954
 53.2260543089 0.8975979010 0.5442957396
 53.2260543089 1.0258261726 0.5338869446
 53.2260543089 1.1540544442 0.5260843501
 53.2260543089 1.2822827158 0.5201976519
 53.2260543089 1.4105109873 0.5167842216
 53.2260543089 1.5387392589 0.5155009877
 53.2260543089 1.6669675305 0.5160211157
